id	text	hate_type	hate_severity	to_whom
425216	ভিডিওর মাঝখানে এড দেন ভালো কথা ভিডিওর সাথে সাউন্ডের একজাস্ট করে দেন না হলে সময় টিভি হ্যাক করে	None	Little to None	None
921773	দেশে হিসাবে বড় হতে পারে কিন্তু বুঝতে হবে হাপানি উঠায় ফেলছিলো ইন্ডিয়া রে	Abusive	Mild	Community
82671	তৈয়মুর আলোকে জুতার মালা গলা য় দিয়ে দাও	Abusive	Little to None	Individual
627112	আওয়ামী লীগ বি এন পির মত নোংরা ও মুর্খের রাজনীতি কায়েম করে না	Political Hate	Severe	Organization
355949	বাংলাদেশ থেকে আমি সুন্দর এবং নিখুঁত দেখেছি এর থেকে ভালো আর মহেন্দ্র সিং ধোনি সেনা	None	Little to None	None
54656	আপনারা জিতবেন কারণ আপনারা স্বাধীনতার পক্ষের শক্তি তাহলে টেনসন নিয়ে না ওকে	None	Little to None	None
783434	হাসিনা কোনো উন্নতি দেশের জন্য তো করেই নাই সব টাকা পাচার করেছে বিদেশে আর এখন মিয়ানমারকে ভয় পাচ্ছেসবকিছুরই ফলাফল ভোগ করতে হচ্ছে আমাদের সাধারণ জনগনকে	Abusive	Severe	Individual
738256	কিছু কিছু ক্ষেত্রে বললেন বিশ্বের কোনো সেতু তে এমন ব্যবহার হইনাই	None	Little to None	None
62195	এ কেলা কি খেলাধুলা বুঝে	Abusive	Mild	Individual
623454	জাতীয় পার্টি আওয়ামী লীগের অত্যাচার দেখে বিএনপির অত্যাচার ভুলে গেছে আওয়ামী লীগ যে অত্যাচার করেছে ইতি পূর্বে কোন সরকার জনগণের উপরে এত অত্যাচার করেনি	Political Hate	Mild	Organization
133173	কিন্তু কিম্তু কিন্তু কিন্তু	None	Little to None	None
221407	সব পাগলের দল বিএনপি	Political Hate	Severe	Organization
27720	আমার মামার বন্ধুর নাম মুন্না	None	Little to None	None
248747	কিছু লোকের চোখে উন্নয়ন দেখতে পাই না	None	Little to None	None
839182	উপস্থাপক শালা কিছু খায়	Abusive	Severe	Individual
208777	স্বরাষ্ট্রমন্ত্রীর চেহারায় এমন কিসের চাপ	None	Little to None	None
